Process,Species,Covariate,Mean,SD,5%,50%,95%,Rhat,ESS,Migratory,Sig
Occupancy,Black-throated Green Warbler,svp,-0.1833,0.3063,-0.7015,-0.1701,0.29,1.0033,1200,NE,NO
Occupancy,Broad-winged Hawk,svp,0.107,0.3056,-0.3629,0.0984,0.6055,0.9998,1200,NE,NO
Occupancy,Blue-winged Warbler,svp,-0.0983,0.265,-0.5439,-0.0977,0.3281,1.0012,1200,NE,NO
Occupancy,Canada Goose,svp,-0.0638,0.2936,-0.5316,-0.072,0.4053,1.0026,1206,R,NO
Occupancy,Carolina Wren,svp,0.0896,0.2077,-0.2434,0.0831,0.437,1.0142,1097,R,NO
Occupancy,Cedar Waxwing,svp,-0.3881,0.2169,-0.7658,-0.3813,-0.0477,1.0019,1200,M,YES
Occupancy,Cerulean Warbler,svp,-0.1827,0.3178,-0.7027,-0.1858,0.357,1.0108,1200,NE,NO
Occupancy,Chipping Sparrow,svp,-0.0163,0.2076,-0.3473,-0.0169,0.3321,1.0447,1200,M,NO
Occupancy,Chimney Swift,svp,-0.2313,0.2766,-0.6787,-0.2359,0.2194,1.0084,1200,NE,NO
Occupancy,Cliff Swallow,svp,-0.1607,0.3166,-0.6705,-0.1753,0.3523,1.0001,1200,NE,NO
Occupancy,Common Grackle,svp,-0.0474,0.1975,-0.3701,-0.0429,0.2719,1.0003,1200,M,NO
Occupancy,Cooper's Hawk,svp,-0.0482,0.2739,-0.4846,-0.056,0.4023,1.0095,1200,M,NO
Occupancy,Common Yellowthroat,svp,-0.1199,0.1858,-0.4228,-0.1169,0.1881,1.0015,1200,NE,NO
Occupancy,Dark-eyed Junco,svp,0.5132,0.2475,0.1007,0.4975,0.9127,1.0048,1174,R,YES
Occupancy,Downy Woodpecker,svp,0.0202,0.2933,-0.4477,0.006,0.5131,1.0011,1200,R,NO
Occupancy,Eastern Bluebird,svp,0.0594,0.2407,-0.3259,0.0552,0.4367,1.0125,1103,M,NO
Occupancy,Eastern Kingbird,svp,-0.13,0.2667,-0.5523,-0.1406,0.327,1.007,1200,NE,NO
Occupancy,Eastern Meadowlark,svp,-0.1448,0.3088,-0.6427,-0.1457,0.3526,1.0069,1200,M,NO
Occupancy,Eastern Phoebe,svp,0.0009,0.2721,-0.4557,0.0046,0.4588,1.0053,1200,M,NO
Occupancy,Eastern Towhee,svp,-0.3587,0.2072,-0.7037,-0.3453,-0.0198,1.0077,1040,M,YES
Occupancy,Eastern Wood-Pewee,svp,0.0034,0.2688,-0.4202,0.0046,0.46,1.0013,1200,NE,NO
Occupancy,European Starling,svp,-0.3534,0.2552,-0.7661,-0.3466,0.0323,1.0008,1200,R,NO
Occupancy,Field Sparrow,svp,-0.2246,0.2329,-0.5883,-0.2329,0.161,0.9997,1200,M,NO
Occupancy,Great Blue Heron,svp,0.0213,0.3123,-0.5092,0.0227,0.5277,0.9995,1200,M,NO
Occupancy,Great Crested Flycatcher,svp,-0.0197,0.3102,-0.5171,-0.031,0.5129,1.0117,1200,NE,NO
Occupancy,Great Horned Owl,svp,-0.1001,0.3153,-0.6141,-0.0897,0.4072,1.0035,1200,R,NO
Occupancy,Gray Catbird,svp,-0.3042,0.1911,-0.6263,-0.303,0.0012,1.0123,1200,M,NO
Occupancy,Green Heron,svp,-0.1219,0.3048,-0.6158,-0.1276,0.3674,1.0073,1200,M,NO
Occupancy,Hairy Woodpecker,svp,0.03,0.2704,-0.3977,0.0165,0.4891,1.005,1200,R,NO
Occupancy,Herring Gull,svp,-0.1955,0.3139,-0.752,-0.1888,0.2986,1.0041,1200,R,NO
Occupancy,Hermit Thrush,svp,0.1301,0.2989,-0.3347,0.1114,0.6472,0.9998,1367,NE,NO
Occupancy,House Finch,svp,-0.3366,0.2521,-0.7773,-0.3291,0.0531,1.0052,1200,R,NO
Occupancy,House Sparrow,svp,-0.5018,0.2423,-0.9288,-0.497,-0.1348,1.0011,1200,R,YES
Occupancy,Hooded Warbler,svp,0.1102,0.1965,-0.2032,0.1074,0.4351,1.0007,1200,NE,NO
Occupancy,House Wren,svp,-0.2855,0.2042,-0.6358,-0.2725,0.0291,1.0031,1052,M,NO
Occupancy,Indigo Bunting,svp,-0.3159,0.1908,-0.6398,-0.3183,-0.0119,1.0233,1200,NE,YES
Occupancy,Killdeer,svp,-0.304,0.2688,-0.7741,-0.2982,0.1205,1.0001,1200,M,NO
Occupancy,Louisiana Waterthrush,svp,0.0647,0.2359,-0.3159,0.0671,0.4547,1.0082,1200,NE,NO
Occupancy,Mallard,svp,-0.1404,0.2684,-0.5953,-0.1347,0.2928,1.0007,1200,M,NO
Occupancy,Mourning Dove,svp,-0.2383,0.2345,-0.6198,-0.2346,0.1445,1.0008,1200,M,NO
Occupancy,Northern Cardinal,svp,0.0221,0.3064,-0.4763,0.0175,0.5351,0.9998,1200,R,NO
Occupancy,Northern Flicker,svp,0.0506,0.2785,-0.4216,0.0342,0.5183,1.0008,1200,M,NO
Occupancy,Northern Parula,svp,-0.1658,0.3172,-0.6818,-0.1645,0.3389,1.0061,1038,M,NO
Occupancy,Northern Rough-winged Swallow,svp,-0.2144,0.2728,-0.6639,-0.2135,0.2278,1,1200,M,NO
Occupancy,Orchard Oriole,svp,-0.2076,0.2676,-0.6503,-0.2088,0.2439,1.003,1200,NE,NO
Occupancy,Ovenbird,svp,-0.1486,0.2453,-0.5752,-0.1384,0.2366,1.0046,1200,NE,NO
Occupancy,Pileated Woodpecker,svp,-0.1242,0.2867,-0.6016,-0.1273,0.3522,1.0051,1200,R,NO
Occupancy,Purple Finch,svp,-0.0882,0.3093,-0.6111,-0.0885,0.4106,1.0037,1200,M,NO
Occupancy,Purple Martin,svp,-0.1809,0.3047,-0.6829,-0.1824,0.3058,1.0013,1398,NE,NO
Occupancy,Rose-breasted Grosbeak,svp,-0.38,0.2328,-0.7689,-0.3699,-0.0178,1.0055,1200,NE,YES
Occupancy,Ring-billed Gull,svp,0.0672,0.2643,-0.3721,0.0597,0.515,1.0074,1200,R,NO
Occupancy,Red-breasted Nuthatch,svp,-0.1107,0.3188,-0.6458,-0.1183,0.4022,1.0168,1200,M,NO
Occupancy,Red-bellied Woodpecker,svp,-0.0112,0.2859,-0.4575,-0.0211,0.4803,1.0071,1362,R,NO
Occupancy,Red-eyed Vireo,svp,-0.0723,0.2888,-0.5582,-0.0729,0.3954,1.0098,1200,NE,NO
Occupancy,Red-headed Woodpecker,svp,-0.3517,0.3095,-0.8679,-0.3362,0.1278,1.0011,1200,R,NO
Occupancy,Rock Pigeon,svp,-0.2036,0.3168,-0.769,-0.196,0.2995,1.0096,1013,R,NO
Occupancy,Red-shouldered Hawk,svp,-0.1644,0.3053,-0.6477,-0.1692,0.3747,1.0046,1139,R,NO
Occupancy,Red-tailed Hawk,svp,-0.3157,0.3134,-0.8337,-0.3116,0.1823,1.0029,1051,R,NO
Occupancy,Ruby-throated Hummingbird,svp,-0.141,0.2993,-0.6246,-0.1424,0.3675,1.0195,1200,NE,NO
Occupancy,Red-winged Blackbird,svp,-0.4332,0.2086,-0.7842,-0.4225,-0.1013,1.013,1200,M,YES
Occupancy,Savannah Sparrow,svp,-0.1491,0.3184,-0.689,-0.1458,0.3692,1.0006,1200,M,NO
Occupancy,Scarlet Tanager,svp,0.2255,0.2517,-0.1544,0.209,0.6484,1.0018,1200,NE,NO
Occupancy,Song Sparrow,svp,-0.2732,0.1815,-0.5695,-0.2751,0.0289,1.0076,1020,R,NO
Occupancy,Swamp Sparrow,svp,-0.1166,0.2716,-0.5608,-0.111,0.3125,0.9989,1596,M,NO
Occupancy,Tree Swallow,svp,-0.2193,0.28,-0.677,-0.2055,0.2286,1.0043,1200,M,NO
Occupancy,Tufted Titmouse,svp,-0.0115,0.2975,-0.4753,-0.0156,0.481,0.9998,1328,R,NO
Occupancy,Turkey Vulture,svp,-0.2101,0.299,-0.6923,-0.2124,0.291,1.0069,1200,M,NO
Occupancy,Veery,svp,-0.1445,0.2364,-0.5296,-0.1476,0.2306,1.0145,1200,NE,NO
Occupancy,Virginia Rail,svp,-0.1327,0.3139,-0.6219,-0.149,0.3964,1.0028,1200,M,NO
Occupancy,Warbling Vireo,svp,-0.2276,0.2324,-0.6167,-0.2103,0.1361,1.0073,1516,NE,NO
Occupancy,White-breasted Nuthatch,svp,-0.04,0.2732,-0.4557,-0.0534,0.4243,0.9999,1200,R,NO
Occupancy,White-eyed Vireo,svp,-0.1324,0.3065,-0.6367,-0.1238,0.3685,1.0074,1200,NE,NO
Occupancy,Willow Flycatcher,svp,0.0628,0.2622,-0.369,0.0648,0.48,1.0014,1200,NE,NO
Occupancy,Wild Turkey,svp,-0.1634,0.3103,-0.6675,-0.1729,0.3412,1.0061,999,R,NO
Occupancy,Winter Wren,svp,0.1769,0.3004,-0.3007,0.1667,0.6876,1.0046,1200,M,NO
Occupancy,Wood Duck,svp,-0.1514,0.3074,-0.6622,-0.1441,0.3266,1.0013,1200,M,NO
Occupancy,Wood Thrush,svp,-0.0335,0.2274,-0.415,-0.0424,0.3468,1.0009,1200,NE,NO
Occupancy,Yellow-billed Cuckoo,svp,0.0835,0.2876,-0.3738,0.086,0.5435,1.01,1200,NE,NO
Occupancy,Yellow Warbler,svp,-0.2391,0.2229,-0.6121,-0.2271,0.1125,1.0094,1200,NE,NO
Occupancy,Yellow-throated Vireo,svp,-0.079,0.2735,-0.5208,-0.0896,0.3934,1.0084,1200,NE,NO
Occupancy,Yellow-throated Warbler,svp,-0.1659,0.2642,-0.5952,-0.1617,0.2587,0.9999,1200,NE,NO
Occupancy,Acadian Flycatcher,dicot,0.275,0.2164,-0.069,0.2678,0.6319,1.0015,1200,NE,NO
Occupancy,Alder Flycatcher,dicot,0.1686,0.2989,-0.3442,0.1751,0.6475,1.0103,1200,NE,NO
Occupancy,American Crow,dicot,0.2648,0.2153,-0.0919,0.2641,0.6263,1.0104,1200,R,NO
Occupancy,American Goldfinch,dicot,0.2755,0.2886,-0.1934,0.2833,0.7339,1.0043,1052,M,NO
Occupancy,American Kestrel,dicot,0.3387,0.3126,-0.1515,0.3381,0.8545,1.0075,1200,R,NO
Occupancy,American Redstart,dicot,0.2312,0.2503,-0.1954,0.2427,0.6285,1.0045,1200,NE,NO
Occupancy,American Robin,dicot,0.3012,0.2978,-0.1471,0.2995,0.7849,1.0078,1200,M,NO
Occupancy,American Woodcock,dicot,0.3961,0.2793,-0.0463,0.3883,0.8496,1.0058,1509,M,NO
Occupancy,Barred Owl,dicot,0.1328,0.3182,-0.3957,0.1282,0.6426,1.0024,773,R,NO
Occupancy,Bald Eagle,dicot,0.2102,0.3043,-0.2829,0.2211,0.7079,1.0011,1200,R,NO
Occupancy,Bank Swallow,dicot,0.1759,0.2931,-0.3156,0.1858,0.6447,1.0217,1200,NE,NO
Occupancy,Baltimore Oriole,dicot,0.5361,0.2322,0.1634,0.532,0.936,0.999,1075,NE,YES
Occupancy,Barn Swallow,dicot,0.5137,0.226,0.1404,0.5195,0.88,1.0062,1200,NE,YES
Occupancy,Black-capped Chickadee,dicot,0.2193,0.3093,-0.3297,0.2331,0.7292,1.0035,1101,R,NO
Occupancy,Belted Kingfisher,dicot,0.4476,0.2693,0.0202,0.4404,0.9128,1.0127,1200,R,YES
Occupancy,Blue-gray Gnatcatcher,dicot,0.395,0.258,-0.0138,0.3841,0.8231,1.0191,1200,M,NO
Occupancy,Brown-headed Cowbird,dicot,0.4641,0.2866,0.0214,0.4448,0.9802,1.0056,1008,M,YES
Occupancy,Blue-headed Vireo,dicot,0.2957,0.3069,-0.2345,0.2842,0.8157,1.0029,1060,NE,NO
Occupancy,Blue Jay,dicot,-0.0358,0.3175,-0.5278,-0.0307,0.4819,1.0025,1200,M,NO
Occupancy,Bobolink,dicot,0.4957,0.3037,0.013,0.4796,1.0112,1.0045,1200,NE,YES
Occupancy,Brown Creeper,dicot,0.3226,0.2331,-0.0551,0.3218,0.7146,1.0274,1200,M,NO
Occupancy,Brown Thrasher,dicot,0.2199,0.2923,-0.235,0.2224,0.6884,1.0055,1200,M,NO
Occupancy,Black-throated Green Warbler,dicot,0.1902,0.3026,-0.2954,0.1917,0.6906,1.0052,1200,NE,NO
Occupancy,Broad-winged Hawk,dicot,0.3147,0.287,-0.1581,0.3114,0.8023,1.0003,1200,NE,NO
Occupancy,Blue-winged Warbler,dicot,0.2391,0.2653,-0.2273,0.2464,0.6581,1.0104,1200,NE,NO
Occupancy,Canada Goose,dicot,0.1948,0.2809,-0.2572,0.1826,0.6727,1.0149,1200,R,NO
Occupancy,Carolina Wren,dicot,0.2783,0.2295,-0.0759,0.2651,0.6666,1.0211,1047,R,NO
Occupancy,Cedar Waxwing,dicot,0.3061,0.206,-0.0227,0.3058,0.6395,1.005,1200,M,NO
Occupancy,Cerulean Warbler,dicot,0.3437,0.3091,-0.1717,0.3392,0.8477,1.015,1200,NE,NO
Occupancy,Chipping Sparrow,dicot,0.1961,0.1997,-0.1329,0.1985,0.5142,1.0203,1200,M,NO
Occupancy,Chimney Swift,dicot,0.2866,0.2734,-0.1473,0.2774,0.7522,1.0005,899,NE,NO
Occupancy,Cliff Swallow,dicot,0.1847,0.3043,-0.2956,0.178,0.6657,0.9991,1200,NE,NO
Occupancy,Common Grackle,dicot,-0.0893,0.2073,-0.4414,-0.0922,0.2438,1.0027,1014,M,NO
Occupancy,Cooper's Hawk,dicot,0.0825,0.2697,-0.3638,0.0898,0.5106,1.0011,1200,M,NO
Occupancy,Common Yellowthroat,dicot,0.4638,0.1906,0.161,0.4621,0.7849,1.0006,1200,NE,YES
Occupancy,Dark-eyed Junco,dicot,0.076,0.241,-0.324,0.0787,0.4804,1.0158,1200,R,NO
Occupancy,Downy Woodpecker,dicot,0.2483,0.2819,-0.2177,0.2482,0.7083,1.001,1200,R,NO
Occupancy,Eastern Bluebird,dicot,0.1514,0.2619,-0.2614,0.1422,0.592,0.999,1240,M,NO
Occupancy,Eastern Kingbird,dicot,0.4512,0.237,0.0943,0.4417,0.8514,1.0062,1200,NE,YES
Occupancy,Eastern Meadowlark,dicot,0.4987,0.3001,0.0335,0.4838,1.0246,1.006,1200,M,YES
Occupancy,Eastern Phoebe,dicot,0.349,0.2652,-0.0893,0.3422,0.8095,1.0032,1200,M,NO
Occupancy,Eastern Towhee,dicot,0.3617,0.1972,0.0406,0.3619,0.6937,1.0032,1077,M,YES
Occupancy,Eastern Wood-Pewee,dicot,0.3224,0.2619,-0.0926,0.3073,0.7545,1.0057,1153,NE,NO
Occupancy,European Starling,dicot,0.3333,0.223,-0.0428,0.3251,0.7011,1.0119,1200,R,NO
Occupancy,Field Sparrow,dicot,0.3261,0.2202,-0.0336,0.3295,0.6901,1.0136,1200,M,NO
Occupancy,Great Blue Heron,dicot,0.2986,0.3077,-0.1815,0.3092,0.7919,1.0073,1200,M,NO
Occupancy,Great Crested Flycatcher,dicot,0.3273,0.2918,-0.1414,0.3269,0.8365,1.0037,1200,NE,NO
Occupancy,Great Horned Owl,dicot,0.3155,0.2939,-0.1684,0.3097,0.7939,1.0063,1200,R,NO
Occupancy,Gray Catbird,dicot,0.3349,0.1814,0.0402,0.3355,0.6358,0.9993,1200,M,YES
Occupancy,Green Heron,dicot,0.377,0.2845,-0.0834,0.3713,0.8521,1.0168,1200,M,NO
Occupancy,Hairy Woodpecker,dicot,0.1669,0.2693,-0.2603,0.1673,0.6159,0.9999,1087,R,NO
Occupancy,Herring Gull,dicot,0.3102,0.3024,-0.1615,0.3044,0.8164,1.003,1568,R,NO
Occupancy,Hermit Thrush,dicot,0.3124,0.2739,-0.1204,0.3083,0.7534,1.004,1200,NE,NO
Occupancy,House Finch,dicot,0.0728,0.2383,-0.3252,0.0817,0.4403,1.0038,903,R,NO
Occupancy,House Sparrow,dicot,0.0229,0.212,-0.3319,0.0304,0.3717,1.0015,1329,R,NO
Occupancy,Hooded Warbler,dicot,0.7568,0.2438,0.3768,0.7389,1.1971,1.0056,1200,NE,YES
Occupancy,House Wren,dicot,-0.1683,0.2062,-0.5143,-0.161,0.1506,1.0027,1200,M,NO
Occupancy,Indigo Bunting,dicot,0.4745,0.188,0.1742,0.4714,0.7985,1.0078,1200,NE,YES
Occupancy,Killdeer,dicot,0.2198,0.2447,-0.1873,0.2206,0.6272,1.0043,1086,M,NO
Occupancy,Louisiana Waterthrush,dicot,0.6386,0.2417,0.2526,0.6201,1.0479,0.9993,1200,NE,YES
Occupancy,Mallard,dicot,0.4693,0.2806,0.014,0.4652,0.936,1.0069,1100,M,YES
Occupancy,Mourning Dove,dicot,0.1455,0.2315,-0.2519,0.1464,0.5249,1.0067,1431,M,NO
Occupancy,Northern Cardinal,dicot,0.2513,0.2721,-0.202,0.2498,0.6966,1.0026,1200,R,NO
Occupancy,Northern Flicker,dicot,0.1867,0.2808,-0.2416,0.1738,0.6496,1.0032,1200,M,NO
Occupancy,Northern Parula,dicot,0.1636,0.3114,-0.3576,0.1777,0.6792,1.0101,1200,M,NO
Occupancy,Northern Rough-winged Swallow,dicot,0.3596,0.2676,-0.0798,0.3468,0.8056,1.0006,969,M,NO
Occupancy,Orchard Oriole,dicot,0.1734,0.2449,-0.227,0.1785,0.553,1.0168,1035,NE,NO
Occupancy,Ovenbird,dicot,0.3496,0.2256,0.0006,0.3495,0.7322,1.0086,1200,NE,YES
Occupancy,Pileated Woodpecker,dicot,0.1188,0.2698,-0.3357,0.122,0.5307,1.0039,1031,R,NO
Occupancy,Purple Finch,dicot,0.1728,0.2945,-0.3262,0.18,0.6417,1.0247,1372,M,NO
Occupancy,Purple Martin,dicot,0.1685,0.319,-0.3497,0.1767,0.6721,1.0006,1200,NE,NO
Occupancy,Rose-breasted Grosbeak,dicot,-0.0009,0.2259,-0.3786,-0.0035,0.3634,1.0079,1200,NE,NO
Occupancy,Ring-billed Gull,dicot,0.0902,0.2551,-0.3403,0.0933,0.4994,1.0028,1095,R,NO
Occupancy,Red-breasted Nuthatch,dicot,0.2753,0.3052,-0.2158,0.2702,0.7807,1.0058,1097,M,NO
Occupancy,Red-bellied Woodpecker,dicot,0.1637,0.2869,-0.2882,0.1751,0.6212,0.9998,1200,R,NO
Occupancy,Red-eyed Vireo,dicot,0.3912,0.2731,-0.0403,0.3851,0.865,1.0053,1200,NE,NO
Occupancy,Red-headed Woodpecker,dicot,0.1132,0.2765,-0.3671,0.1234,0.5447,1.0153,1200,R,NO
Occupancy,Rock Pigeon,dicot,0.1839,0.3049,-0.3159,0.1853,0.6966,1.0016,1200,R,NO
Occupancy,Red-shouldered Hawk,dicot,0.077,0.3065,-0.4398,0.0766,0.5674,1.0016,1200,R,NO
Occupancy,Red-tailed Hawk,dicot,-0.208,0.3411,-0.7645,-0.2204,0.3771,1.0104,666,R,NO
Occupancy,Ruby-throated Hummingbird,dicot,0.4646,0.3145,-0.0395,0.4482,1.0017,0.9996,1200,NE,NO
Occupancy,Red-winged Blackbird,dicot,-0.052,0.1886,-0.3625,-0.047,0.2535,1.0019,1200,M,NO
Occupancy,Savannah Sparrow,dicot,0.2991,0.291,-0.1522,0.2948,0.7807,1.0037,1200,M,NO
Occupancy,Scarlet Tanager,dicot,0.2922,0.2327,-0.0987,0.2971,0.6762,1.0055,1200,NE,NO
Occupancy,Song Sparrow,dicot,0.3463,0.1884,0.0322,0.3424,0.6685,1,1486,R,YES
Occupancy,Swamp Sparrow,dicot,0.2217,0.2604,-0.2117,0.2287,0.6366,1.0065,1200,M,NO
Occupancy,Tree Swallow,dicot,0.3134,0.2413,-0.0779,0.3158,0.6982,1.0036,1200,M,NO
Occupancy,Tufted Titmouse,dicot,0.3396,0.2951,-0.1486,0.3385,0.8183,1.0015,1059,R,NO
Occupancy,Turkey Vulture,dicot,0.38,0.285,-0.0626,0.3752,0.8386,1.0084,1303,M,NO
Occupancy,Veery,dicot,0.4483,0.2335,0.0884,0.4428,0.8606,1.0026,1293,NE,YES
Occupancy,Virginia Rail,dicot,0.1258,0.314,-0.3952,0.1324,0.6397,1.0022,1200,M,NO
Occupancy,Warbling Vireo,dicot,0.496,0.2141,0.1515,0.4963,0.8422,1.0008,1015,NE,YES
Occupancy,White-breasted Nuthatch,dicot,0.3054,0.2594,-0.1341,0.3149,0.7283,1.0105,1200,R,NO
Occupancy,White-eyed Vireo,dicot,0.3776,0.3044,-0.1097,0.3735,0.8893,1.0026,960,NE,NO
Occupancy,Willow Flycatcher,dicot,0.0185,0.2492,-0.4017,0.0262,0.4223,1.0031,1200,NE,NO
Occupancy,Wild Turkey,dicot,0.2029,0.3239,-0.3169,0.2028,0.7119,1.0017,1015,R,NO
Occupancy,Winter Wren,dicot,0.2403,0.2863,-0.2252,0.2491,0.7038,1.0033,1200,M,NO
Occupancy,Wood Duck,dicot,0.2831,0.2876,-0.1689,0.2747,0.7719,1.018,1101,M,NO
Occupancy,Wood Thrush,dicot,0.0549,0.2328,-0.3305,0.0551,0.4489,1.0071,1072,NE,NO
Occupancy,Yellow-billed Cuckoo,dicot,0.2854,0.2942,-0.179,0.2716,0.785,1.0021,1006,NE,NO
Occupancy,Yellow Warbler,dicot,0.1199,0.2147,-0.2266,0.1193,0.4621,1.0089,1200,NE,NO
Occupancy,Yellow-throated Vireo,dicot,0.2492,0.3022,-0.2152,0.2387,0.7604,1.0077,1200,NE,NO
Occupancy,Yellow-throated Warbler,dicot,0.5526,0.2543,0.1606,0.5451,0.9899,1.0026,1103,NE,YES
Occupancy,Acadian Flycatcher,cyper,-0.0132,0.1958,-0.3313,-0.0143,0.3055,1.0016,1200,NE,NO
Occupancy,Alder Flycatcher,cyper,0.0268,0.3037,-0.466,0.0194,0.5372,0.9998,1200,NE,NO
Occupancy,American Crow,cyper,0.0841,0.2249,-0.2562,0.0676,0.4978,1.0081,1401,R,NO
Occupancy,American Goldfinch,cyper,0.0315,0.2702,-0.3802,0.021,0.5132,1.0006,1200,M,NO
Occupancy,American Kestrel,cyper,-0.2273,0.2957,-0.739,-0.2181,0.254,1.0141,886,R,NO
Occupancy,American Redstart,cyper,-0.0353,0.2481,-0.4527,-0.0372,0.3719,1.008,1200,NE,NO
Occupancy,American Robin,cyper,0.1049,0.2779,-0.3204,0.0812,0.5885,1.0035,1200,M,NO
Occupancy,American Woodcock,cyper,-0.0512,0.2789,-0.5077,-0.054,0.4157,1.0116,1133,M,NO
Occupancy,Barred Owl,cyper,-0.2515,0.3076,-0.761,-0.2507,0.2382,1.0026,752,R,NO
Occupancy,Bald Eagle,cyper,-0.2683,0.3035,-0.7773,-0.2409,0.1965,1,1324,R,NO
Occupancy,Bank Swallow,cyper,-0.2405,0.2921,-0.7475,-0.2357,0.2244,1.0139,1062,NE,NO
Occupancy,Baltimore Oriole,cyper,-0.4832,0.2277,-0.8909,-0.4703,-0.1287,1.0041,1320,NE,YES
Occupancy,Barn Swallow,cyper,-0.1567,0.2195,-0.5075,-0.1508,0.2077,1.0063,1200,NE,NO
Occupancy,Black-capped Chickadee,cyper,-0.0266,0.2786,-0.4696,-0.0291,0.4253,1.0038,1200,R,NO
Occupancy,Belted Kingfisher,cyper,-0.5196,0.288,-1.0213,-0.5161,-0.0665,1.0112,1200,R,YES
Occupancy,Blue-gray Gnatcatcher,cyper,-0.0251,0.2294,-0.37,-0.0317,0.3695,1.0059,1200,M,NO
Occupancy,Brown-headed Cowbird,cyper,-0.2274,0.2545,-0.6704,-0.2273,0.1606,1.0133,1376,M,NO
Occupancy,Blue-headed Vireo,cyper,-0.0697,0.294,-0.5437,-0.0641,0.4167,0.9995,1200,NE,NO
Occupancy,Blue Jay,cyper,-0.0758,0.2823,-0.5484,-0.078,0.3895,1.0024,1200,M,NO
Occupancy,Bobolink,cyper,-0.1303,0.2858,-0.5883,-0.1337,0.3391,1.0161,1353,NE,NO
Occupancy,Brown Creeper,cyper,0.0408,0.2387,-0.3376,0.0372,0.4262,1.007,1200,M,NO
Occupancy,Brown Thrasher,cyper,-0.1129,0.28,-0.5798,-0.0964,0.3332,1.0062,1176,M,NO
Occupancy,Black-throated Green Warbler,cyper,-0.2315,0.2976,-0.7082,-0.2323,0.2427,1.0061,1200,NE,NO
Occupancy,Broad-winged Hawk,cyper,-0.2141,0.2882,-0.7097,-0.2062,0.2401,1.0038,1200,NE,NO
Occupancy,Blue-winged Warbler,cyper,0.1052,0.2588,-0.288,0.0991,0.5247,1.0182,1200,NE,NO
Occupancy,Canada Goose,cyper,-0.1553,0.2684,-0.5814,-0.1552,0.2874,1.022,1001,R,NO
Occupancy,Carolina Wren,cyper,-0.1539,0.1945,-0.4811,-0.1504,0.1687,0.9991,1200,R,NO
Occupancy,Cedar Waxwing,cyper,-0.1959,0.2006,-0.5319,-0.1992,0.1363,1.0036,1200,M,NO
Occupancy,Cerulean Warbler,cyper,-0.1641,0.2961,-0.638,-0.1688,0.3197,1.002,1200,NE,NO
Occupancy,Chipping Sparrow,cyper,-0.0872,0.1986,-0.4087,-0.0872,0.2246,1.0052,1200,M,NO
Occupancy,Chimney Swift,cyper,-0.4142,0.292,-0.9126,-0.4005,0.0611,1.0031,1200,NE,NO
Occupancy,Cliff Swallow,cyper,-0.2306,0.2959,-0.7045,-0.2218,0.2265,1.0059,1200,NE,NO
Occupancy,Common Grackle,cyper,-0.006,0.1946,-0.3305,-0.0045,0.3235,1.0037,1076,M,NO
Occupancy,Cooper's Hawk,cyper,-0.2239,0.2546,-0.6437,-0.219,0.2025,1.0007,1307,M,NO
Occupancy,Common Yellowthroat,cyper,0.1146,0.185,-0.182,0.1099,0.4196,1.0033,1200,NE,NO
Occupancy,Dark-eyed Junco,cyper,-0.3622,0.241,-0.7819,-0.3536,0.0215,1.0098,1200,R,NO
Occupancy,Downy Woodpecker,cyper,-0.0717,0.2847,-0.5238,-0.0752,0.4101,1.0085,1102,R,NO
Occupancy,Eastern Bluebird,cyper,0.1065,0.2346,-0.2726,0.1021,0.5022,1.0079,1200,M,NO
Occupancy,Eastern Kingbird,cyper,-0.2127,0.2543,-0.6377,-0.2044,0.1898,1.0056,1200,NE,NO
Occupancy,Eastern Meadowlark,cyper,-0.213,0.2839,-0.696,-0.2045,0.2621,1.0038,1200,M,NO
Occupancy,Eastern Phoebe,cyper,-0.1919,0.263,-0.6085,-0.1875,0.2316,1.0013,1200,M,NO
Occupancy,Eastern Towhee,cyper,0.4421,0.225,0.0955,0.4313,0.8425,1.008,1200,M,YES
Occupancy,Eastern Wood-Pewee,cyper,-0.1732,0.232,-0.5665,-0.1724,0.2122,1.0066,1200,NE,NO
Occupancy,European Starling,cyper,-0.3227,0.2246,-0.6882,-0.3243,0.0354,1.0124,1200,R,NO
Occupancy,Field Sparrow,cyper,0.159,0.2193,-0.2053,0.1586,0.5313,1.0022,1200,M,NO
Occupancy,Great Blue Heron,cyper,-0.2812,0.3082,-0.8076,-0.2775,0.2226,1.008,1089,M,NO
Occupancy,Great Crested Flycatcher,cyper,-0.0584,0.2737,-0.4896,-0.0767,0.4028,1.0112,1200,NE,NO
Occupancy,Great Horned Owl,cyper,-0.2034,0.2857,-0.6816,-0.1974,0.2497,1.0017,1254,R,NO
Occupancy,Gray Catbird,cyper,-0.2021,0.1736,-0.4888,-0.1987,0.0763,1.0111,1200,M,NO
Occupancy,Green Heron,cyper,-0.0524,0.2894,-0.5299,-0.0501,0.4403,1.0056,1200,M,NO
Occupancy,Hairy Woodpecker,cyper,-0.1198,0.2237,-0.4586,-0.1314,0.2595,1.0018,1200,R,NO
Occupancy,Herring Gull,cyper,-0.2069,0.2908,-0.7044,-0.2021,0.2726,1.001,1200,R,NO
Occupancy,Hermit Thrush,cyper,-0.0194,0.2761,-0.4723,-0.0193,0.4249,0.9993,1200,NE,NO
Occupancy,House Finch,cyper,-0.2219,0.2238,-0.593,-0.216,0.1244,1.0149,1407,R,NO
